Year,Status,Award,Media,Media2,Name,Url,Error
2008,Finalist,,CQPolitics,,,http://www.cqpolitics.com/wmspage.cfm?parm1=5,200
2008,Finalist,,Cricinfo,,,http://www.cricinfo.com/,200
2008,Finalist,,Des Moines Register,,Iowa Caucuses,http://www.desmoinesregister.com/apps/pbcs.dll/section?Category=caucus,200
2008,Finalist,,Des Moines Register,,Insights into the Candidates,http://www.desmoinesregister.com/apps/pbcs.dll/article?AID=/20071020/OPINION/71017035/1001,200
2008,Finalist,,Detroit Free Press,,Kwame Kilpatrick: A mayor in crisis,http://www.freep.com/apps/pbcs.dll/article?AID=999980124052&template=theme&theme=kilpatrick012008,200
2008,Finalist,,East Valley Tribune,,Blood and Money,http://www.eastvalleytribune.com/page/immigration,200
2008,Finalist,,Einestages.de,,Germany,http://www.einestages.de/,200
2008,Finalist,,Globe and Mail,,Talking to the Taliban,http://www.theglobeandmail.com/talkingtothetaliban,200
2008,Finalist,,Honolulu Advertiser,,When Pedestrians Die,http://the.honoluluadvertiser.com/specials/pedestrians/,200
2008,Finalist,,Houston Chronicle,,Nick Anderson,http://blogs.chron.com/nickanderson,#N/A
2008,Finalist,,Salon,,Inside the CIA’s Notorious “Black Sites”,http://www.salon.com/news/feature/2007/12/14/bashmilah/index.html,200
2008,Finalist,,Las Vegas Sun,,Monte Carlo Fire,http://www.lasvegassun.com/news/topics/monte-carlo-fire/,301
2008,Finalist,,Las Vegas Sun,,Boomtown,http://www.lasvegassun.com/history/video/,301
2008,Finalist,,Los Angeles Times,,Wildfires,http://latimesblogs.latimes.com/breakingnews/,timeout
2008,Finalist,,Los Angeles Times,,Burnover,"http://www.latimes.com/news/local/la-burnover-f,0,3414723.flash",301
2008,Finalist,,Los Angeles Times,,Homicide Report,http://latimesblogs.latimes.com/homicidereport/,verified
2008,Finalist,,Minneapolis Star Tribune,,Bridge Collapse,http://www.startribune.com/projects/11608881.html,200
2008,Finalist,,Minnesota Public Radio,,,http://minnesota.publicradio.org/,timeout
2008,Finalist,,MSNBC,,Battle of the bags: Paper vs. plastic,http://www.msnbc.msn.com/id/23358591/,200
2008,Finalist,,N.J. Voices,,Joel Schwartzberg,http://blog.nj.com/njv_joel_schwartzberg/,verified
2008,Finalist,,New Scientist,,Catherine Brahic,http://www.newscientist.com/blog/environment/2007/09/even-if-we-could-bring-dinosaurs-back.html,200
2008,Finalist,,New West,,,http://www.newwest.net/,200
2008,Finalist,,New York Times,,Politics,http://www.nytimes.com/politics/,200
2008,Finalist,,New York Times,,,http://www.nytimes.com/,200
2008,Finalist,,New York Times,,On the Ground,http://kristof.blogs.nytimes.com/,verified
2008,Finalist,,Northwest Herald,,Coincidence or Cluster: The McCullom Lake brain cancer lawsuits,http://www.nwherald.com/mccullomlake,200
2008,Finalist,,NPR,,China Earthquake,http://www.npr.org/templates/story/story.php?storyId=90430135,200
2008,Finalist,,O Globo,,Brazil,http://www.oglobo.com.br/,200
2008,Finalist,,Truthdig,,On the Campaign Trail,http://www.truthdig.com/report/category/campaign_trail,200
2008,Finalist,,Ottawa Citizen,,70 Years of Superman,http://www.canada.com/ottawacitizen/features/superman/index.html,200
2008,Finalist,,Politico,,,http://www.politico.com/,200
2008,Finalist,,Politico,,,http://www.politico.com/,200
2008,Finalist,,Politics,,California War Dead NYTimes.com,http://projects.latimes.com/wardead/,200
2008,Finalist,,Rapid City Journal,,,http://www.rapidcityjournal.com/,200
2008,Finalist,,RawStory.com,,The Permanent Republican Majority,http://rawstory.com/news/2008/The_Permanent_Republican_Majority_1125.html,200
2008,Finalist,,Reuters,,,http://www.reuters.com/,200
2008,Finalist,,Reznet News,,The Indian Vote: When Candidates Come Calling,http://www.reznetnews.org/article/wyoming-caucus/indian-vote%3A-when-candidates-come-calling,200
2008,Finalist,,Reznet News,,,http://www.reznetnews.org/,200
2008,Finalist,,San Diego Union Tribune,,Wildfires,http://www.signonsandiego.com/news/metro/wildfires/index.html,200
2008,Finalist,,Slate,,Hillary’s Inner Tracy Flick,http://www.slatev.com/player.html?id=1377935786,200
2008,Finalist,,Huffington Post,,,http://www.huffingtonpost.com/,301
2008,Finalist,,Oregonian,,Oregon Storm Map,http://maps.oregonianextra.com/stormcap.php,timeout
2008,Finalist,,Roanoke Times,,Age of Uncertainty,http://blogs.roanoke.com/ageofuncertainty/,#N/A
2008,Finalist,,Roanoke Times,,Virginia Tech: One Year Later,http://www.roanoke.com/multimedia/vtech_anniversary/portraits/interactive.html,200
2008,Finalist,,Smoking Gun,,Big Phat Liar,http://www.thesmokinggun.com/documents/crime/big-phat-liar,200
2008,Finalist,,Tennessean,,Tennessee Tornado,http://tennessean.com/apps/pbcs.dll/section?Category=news15,200
2008,Finalist,,Times Herald Record,,How Safe Are Our Bridges?,http://www.recordonline.com/bridges,200
2008,Finalist,,Times Herald Record,,Varsity845,http://www.varsity845.com/,200
2008,Finalist,,Trail Mix,,Craig Crawford,http://blogs.cqpolitics.com/trailmix/,#N/A
2008,Finalist,,Truthdig,,,http://www.truthdig.com/,200
2008,Finalist,,The Dallas Morning News,,Unequal Justice,http://www.dallasnews.com/sharedcontent/dws/spe/2007/unequal/index2.html,200
2008,Finalist,,University of California,,Mauro’s Shift,http://journalism.berkeley.edu/projects/mm/spring08/sfcabs/,verified
2008,Finalist,,Washington Post,,Young Lives at Risk: Our Overweight Children,http://www.washingtonpost.com/wp-srv/health/childhoodobesity/store/,200
2008,Finalist,,Where Doubt Remains,,Justin McLachlan,http://journalism.berkeley.edu/projects/mm/spring08/sfcabs/,timeout
2008,Finalist,,WRAL,,,http://www.wral.com/,200
2008,Winner,Online Commentary Small Sites,Animated political cartoons,,Mark Fiore,http://www.markfiore.com/,301
2008,Winner,Topical Reporting Small Sites,Arizona Daily Star,,Immigration in the Spotlight,http://azstarnet.com/sn/border/,#N/A
2008,Winner,General Excellence in Online Journalism Small Site,Army Times Publishing Company,,,http://www.armytimes.com/,200
2008,Winner,Multimedia Feature Large Site,Bearing Witness,,,http://www.reuters.com/iraq,200
2008,Winner,Online Commentary Large Site,BeliefNet,,God-O-Meter,http://blog.beliefnet.com/godometer/,verified
2008,Winner,General Excellence in Online Journalism Large Site,CNN,,,http://www.cnn.com/,200
2008,Winner,Investigative Large Site,Dallas Morning News,,Unequal Justice,http://www.dallasnews.com/sharedcontent/dws/spe/2007/unequal/index2.html,200
2008,Winner,Online Commentary Medium Site,Dallas Morning News,,The Bottom Line,http://www.dallasnews.com/s/dws/photography/2007/bottomline/,200
2008,Winner,Outstanding Use of Digital Technology Large Site,Des Moines Register,,Iowa Caucuses,http://www.desmoinesregister.com/apps/pbcs.dll/section?Category=caucus,200
2008,Winner,General Excellence in Online Journalism (Non-English) Large Site,El Pais,,Spain,http://www.elpais.com/,200
2008,Winner,Outstanding Use of Digital Technology Small Site,Everyblock,,,http://www.everyblock.com/,200
2008,Winner,Multimedia Feature Small Site,GEO.fr,,Hidden World,http://reportage-video.geo.fr/en/,200
2008,Winner,General Excellence in Online Journalism Medium Site,Las Vegas Sun,,,http://www.lasvegassun.com/,301
2008,Winner,Breaking News Large Site,New York Times,,Eliot Spitzer’s Resignation,http://nytimes.com/indexes/2008/03/10/,200
2008,Winner,General Excellence in Online Journalism (Non-English) Small Site,soitu.es,,Spain,http://www.soitu.es/,200
2008,Winner,Breaking News Medium Site,St. Louis Post-Dispatch,,Kirkwood Shootings,http://www.stltoday.com/kirkwood,200
2008,Winner,Multimedia Feature Medium Site,St. Louis Post-Dispatch,,Reporting for Duty,http://www.stltoday.com/mds/news/html/471,200
2008,Winner,Online Video Presentation Online Video Presentation,Oregonian,,Living to the End,http://next.oregonianextra.com/lovelle/,302
2008,Winner,Investigative Small Site,Times Herald Record,,I Didn’t Do That Murder’ Lebrew Jones and the death of Micki Hall,http://thr-investigations.com/lebrewjones/,200
2008,Winner,Student Journalism,University of North Carolina,Universidad de Los Andes,South of Here,http://southofhere.org/,200
2008,Winner,Topical Reporting Large Sites,USA TODAY,,Today in the Sky,http://www.usatoday.com/travel/flights/default.aspx,200
2008,Winner,Knight Award for Public Service,Washington Post,,Fixing D.C. schools,http://www.washingtonpost.com/wp-srv/metro/interactives/dcschools/,200
2008,Winner,Specialty Site Journalism,WebMD,,,http://www.webmd.com/,200
2009,Finalist,,A Staggering Swindle,,Kelly Bennett and Will Carless,http://www.voiceofsandiego.org/sommerset/,200
2009,Finalist,,AARP Bulletin Today,,What Will Happen to Andy?,http://bulletin.aarp.org/yourworld/family/articles/What_Will_Happen_To_Andy_.html,timeout
2009,Finalist,,AARP Bulletin Today,,Journey to Remember,http://bulletin.aarp.org/yourworld/politics/articles/a_journey_to_remember.html,timeout
2009,Finalist,,Associated Press,,AP Mobile,http://www.apnews.com/,200
2009,Finalist,,Attributor,,,http://www.attributor.com/demo.php,200
2009,Finalist,,BBC News,,BBC News,http://www.bbc.com/news,200
2009,Finalist,,BNET,,What Would Bing Do?,http://blogs.bnet.com/stanley-bing/,#N/A
2009,Finalist,,Center for Public Integrity,,,http://www.publicintegrity.org/,200
2009,Finalist,,Culture of Resistance,,Michael J. Berens and Ken Armstrong,http://www.seattletimes.com/mrsa,200
2009,Finalist,,Culture of Resistance,,Michael J. Berens and Ken Armstrong,http://www.seattletimes.com/mrsa,200
2009,Finalist,,Design Observer Group,,,http://www.designobserver.com/,200
2009,Finalist,,ESPN,,You Tube Baby,http://sports.espn.go.com/espn/eticket/story?id=3604857,200
2009,Finalist,,FactCheck.org,,a project of the Annenberg Public Policy Center,http://factcheck.org/,verified
2009,Finalist,,Forward.com,,,http://forward.com/,verified
2009,Finalist,,Gotham Gazette,,Searchlight on City Hall,http://gothamgazette.com/,verified
2009,Finalist,,Houston Chronicle,,Hurricane Ike,http://www.chron.com/ikelinks,200
2009,Finalist,,News Ok,,Ice Storm,http://www.newsok.com/weather/playground,200
2009,Finalist,,Il Centro,,Quotidiano dell’Abruzzo (Italy),http://ilcentro.gelocal.it/,timeout
2009,Finalist,,lainformacion.com,,,http://www.lainformacion.com/,301
2009,Finalist,,Lanacion.com,,,http://www.lanacion.com/,301
2009,Finalist,,Las Vegas Sun,,Snow,http://www.lasvegassun.com/news/snow/2008/,301
2009,Finalist,,Los Angeles Times,,Mapping L.A.,http://projects.latimes.com/mapping-la/neighborhoods/,200
2009,Finalist,,Los Angeles Times,,Mexico Under Siege: The Drug War at Our Doorstep,http://projects.latimes.com/mexico-drug-war/#/its-a-war,200
2009,Finalist,,Mark Easton’s UK,,Mark Easton,http://www.bbc.co.uk/blogs/thereporters/markeaston/,200
2009,Finalist,,Tony Massarotti,,Mazz,http://www.boston.com/sports/columnists/massarotti/,200
2009,Finalist,,MediaStorm,,,http://mediastorm.org/,timeout
2009,Finalist,,Tampa Bay Times,,Lane DeGregory,http://www.tampabay.com/specials/2008/reports/danielle/,200
2009,Finalist,,MSNBC,,Politics Dashboard,http://www.msnbc.msn.com/id/27105655/,200
2009,Finalist,,New York Times,,Plane Crash in the Hudson,http://www.nytimes.com/indexes/2009/01/15/,verified
2009,Finalist,,New York Times,,The Lede – Iran,http://thelede.blogs.nytimes.com/2009/06/20/saturday-updates-on-irans-disputed-election/,200
2009,Finalist,,New York Times,,The Well Blog,http://well.blogs.nytimes.com/,200
2009,Finalist,,No Suspects,,No Snitching,http://hank-wilson.com/snitch_index/index.html,timeout
2009,Finalist,,Northwestern University,,Medill School,http://newsmixer.us/,302
2009,Finalist,,NYCity News Service,City University of New York,Election 2008: A Date with History,http://nycitynewsservice.com/category/election2008,302
2009,Finalist,,Ottawa Citizen,,The Karsh Generation,http://www.ottawacitizen.com/karsh,200
2009,Finalist,,Pioneer Press,,The Daily Juggle,http://blogs.twincities.com/dailyjuggle,#N/A
2009,Finalist,,PolitiFact,,,http://www.politifact.com/,200
2009,Finalist,,PolitiFact,,,http://www.politifact.com/,200
2009,Finalist,,ProPublica,,ChangeTracker,http://www.propublica.org/ion/changetracker,200
2009,Finalist,,Publish2,,,http://publish2.com/,200
2009,Finalist,,Pulitzer Center on Crisis Reporting,,Women.Children.Crisis.,http://pulitzergateway.org/women-children-crisis,200
2009,Finalist,,Rue89,,,http://www.rue89.com/,200
2009,Finalist,,Joy Lewis,,Sister Wife,http://joylewisphotography.com/?page_id=15,verified
2009,Finalist,,St. Louis Beacon,,,http://www.stlbeacon.org/,200
2009,Finalist,,Boston Globe,,Ted Kennedy.,http://www.boston.com/news/specials/kennedy/,200
2009,Finalist,,Center for Public Integrity,,Tobacco Underground: The Booming Global Trade in Smuggled Cigarettes,http://www.publicintegrity.org/investigations/tobacco/,200
2009,Finalist,,Courier-Journal,,Tragedy on the Track,http://www.courier-journal.com/horse,200
2009,Finalist,,Daily Astorian,,Gearhart Plane Crash,http://dailyastorian.com/main.asp?SectionID=2&SubSectionID=1141&TM=70501.67,timeout
2009,Finalist,,Daily Beast,,,http://www.thedailybeast.com/,200
2009,Finalist,,Dallas Morning News,,Stadium Collapse,http://www.dallasnews.com/sharedcontent/dws/spt/football/cowboys/entry/collapse.html,200
2009,Finalist,,Desert Sun,,Desert Hot Springs Gang Sweep,http://mydesert.com/raids,timeout
2009,Finalist,,Miami Herald,,Operation Pedro Pan Network,http://www.miamiherald.com/pedropan/,200
2009,Finalist,,Oklahoman,,,http://www.newsok.com/,200
2009,Finalist,,Oregonian,,Pregnant with Cancer,http://www.oregonlive.com/special/index.ssf/2008/08/_three_patients_in_one.html,200
2009,Finalist,,Real Scoop,,Kim Bolan,http://communities.canada.com/vancouversun/blogs/realscoop/default.aspx,timeout
2009,Finalist,,Sacramento Press,,,http://www.sacramentopress.com/,200
2009,Finalist,,Spokesman-Review,,,http://www.spokesman.com/,200
2009,Finalist,,Toronto Star,,Crime and Punishment,http://www.thestar.com/specialsections/crime,200
2009,Finalist,,University of Miami School of Communication,,Special Olympics Live,http://live.specialolympics.org/,timeout
2009,Finalist,,Walter Cronkite School of Journalism and Mass Communication,,South Africa: At the Crossroads of Hate and Hope,http://cronkitezine.asu.edu/SouthAfrica/,verified
2009,Finalist,,Washington Post,,Washington Post Digital,http://www.washingtonpost.com/,200
2009,Finalist,,Washington Post,,Who Killed Chandra Levy?,http://www.washingtonpost.com/wp-srv/metro/specials/chandra/,200
2009,Finalist,,Washington Post,,Fashion Week in New York City,http://www.washingtonpost.com/wp-srv/artsandliving/fashionandbeauty/fashion-shows/vuvox_spring09_1.html,200
2009,Finalist,,Washington Post,,Seeds of Peace,http://www.washingtonpost.com/wp-srv/world/africa/uganda/,200
2009,Finalist,,Wired,,Danger Room,http://www.wired.com/dangerroom/,200
2009,Finalist,,Wired,,Global iPhone Study,http://www.wired.com/gadgetlab/2008/08/global-iphone-3/,200
2009,Finalist,,Wired,,,http://www.wired.com/,200
2009,Finalist,,Wisconsin State Journal,,Down to a Whisper: State’s Native Languages Threatened with Loss,http://www.madison.com/wsj/spe/language/,301
2009,Winner,Specialty Journalism Large Site,Army Times Publishing Company,,Army Times Publishing Company,http://militarytimes.com/,verified
2009,Winner,Breaking News Large Site,BBC News,,Mumbai Attacks,http://news.bbc.co.uk/1/hi/world/south_asia/7752003.stm,verified
2009,Winner,Online Video Journalism Small Site,Danny Wilcox Frazier,MediaStorm,Driftless: Stories from Iowa,http://mediastorm.org/0025.htm,timeout
2009,Winner,Rich Jaroslovsky Award,Doug Feaver,,,,#N/A
2009,Winner,General Excellence in Online Journalism Micro Site,Gotham Gazette,,,http://gothamgazette.com/,verified
2009,Winner,Student Journalism Small Team,Lisa Pickoff-White,,It Happens at Midnight,http://pickoffwhite.com/movies/,200
2009,Winner,Breaking News Medium Site,Knoxnews.com,,Church Shooting,http://www.knoxnews.com/news/news/local/knoxville-unitarian-church-shooting/?page=5,301
2009,Winner,Multimedia Feature Presentation Medium Site,Las Vegas Sun,,Quenching Las Vegas’ Thirst,http://www.lasvegassun.com/news/topics/water/,301
2009,Winner,General Excellence in Online Journalism Medium Site,Las Vegas Sun,,,http://www.lasvegassun.com/,301
2009,Winner,Online Commentary/Blogging Large Site,Los Angeles Times,,Hero Complex,http://latimesblogs.latimes.com/herocomplex/,verified
2009,Winner,Outstanding Use of Digital Technologies Small Site,Muckety,,,http://news.muckety.com/,302
2009,Winner,Multimedia Feature Presentation Small Site,National Film Board of Canada,,Waterlife,http://waterlife.nfb.ca/,200
2009,Winner,General Excellence in Online Journalism Large Site,New York Times,,The New York Times,http://www.nytimes.com/,200
2009,Winner,Outstanding Use of Digital Technologies Large Site,New York Times,,Interactive Graphics,http://www.nytimes.com/packages/html/newsgraphics/2009/ona/index.html,200
2009,Winner,Community Collaboration,Next Door Media,,My Ballard,http://www.myballard.com/,200
2009,Winner,Online Topical Reporting/Blogging Large Site,NPR,,Planet Money,http://www.npr.org/blogs/money/,200
2009,Winner,Breaking News Small Site,pressconnects.com,,Massacre on Front Street,http://www.pressconnects.com/section/acacontest?date=20090403,200
2009,Winner,General Excellence in Online Journalism Small Site,ProPublica,,,http://propublica.org/,200
2009,Winner,Gannett Foundation Award for Technical Innovation in the Service of Digital Journalism,Publish2,,,http://publish2.com/,200
2009,Winner,General Excellence in Online Journalism (Non-English) Small Site,Radio Free Europe,Radio Liberty,Radio Azattyq,http://www.azattyq.org/,200
2009,Winner,Online Video Journalism Large Site,Slate,,The Power Recap,http://www.slatev.com/player_precap.html?id=1830104995,200
2009,Winner,General Excellence in Online Journalism Non-English,soitu.es,,,http://soitu.es/,200
2009,Winner,Investigative Journalism Small Site,Chauncey Bailey Project,,,http://www.chaunceybaileyproject.org/,200
2009,Winner,Knight Award for Public Service,Chauncey Bailey Project,,,http://www.chaunceybaileyproject.org/,200
2009,Winner,Online Commentary/Blogging Medium Site,Daily Beast,,Christopher Buckley,http://www.thedailybeast.com/author/christopher-buckley/,200
2009,Winner,Online Topical Reporting/Blogging Small Site,Flame Trench,,Florida Today’s Space Team Blog,http://www.floridatoday.com/content/blogs/space/,200
2009,Winner,Investigative Journalism Large Site,Tom Lasseter,Matt Schofield,Guantanamo: Beyond the Law,http://www.mcclatchydc.com/detainees,301
2009,Winner,Student Journalism Large Team,University of North Carolina,,Andaman Rising,http://www.andamanrising.org/,200
2009,Winner,Multimedia Feature Presentation Large Site,Washington Post,,Sacred Ground: The Building of the Pentagon Memorial,http://www.washingtonpost.com/pentagonmemorial,200
2009,Winner,Specialty Journalism Small Site,Yale Environment 360,,,http://www.e360.yale.edu/,200
2010,Finalist,,Army Times Publishing Company,,Military Times,http://militarytimes.com/,verified
2010,Finalist,,Australian Broadcasting Corporation Innovation,,Black Saturday,http://www.abc.net.au/innovation/blacksaturday/,200
2010,Finalist,,BBC News,,Election 2010,http://www.bbc.co.uk/election,200
2010,Finalist,,Boston.com,,The death of Edward M. Kennedy,http://www.boston.com/news/local/breaking_news/2009/08/senator_edward_1.html,200
2010,Finalist,,CBC News,,G20 Summit,http://www.cbc.ca/news/canada/story/2010/05/26/f-g8-huntsville-g20-toronto.html,200
2010,Finalist,,CBC News,,G20: Street Level,http://www.cbc.ca/canada/g20streetlevel/,200
2010,Finalist,,CBC News,,Inside Politics Blog,http://www.cbc.ca/news/politics/inside-politics-blog/,200
2010,Finalist,,CNN,,Afghanistan Crossroads,http://afghanistan.blogs.cnn.com/,verified
2010,Finalist,,CNN,,Home and Away: U.S. &amp; Coalition Causalities,http://www.cnn.com/homeandaway,200
2010,Finalist,,CNN,,iReport,http://ireport.cnn.com/people/capt1000,verified
2010,Finalist,,Culture Monster,,Christopher Knight,http://latimesblogs.latimes.com/culturemonster/christopher_knight/,timeout
2010,Finalist,,Curbed Network,,,http://ny.curbed.com,302
2010,Finalist,,Cyberpresse.ca,,,http://www.cyberpresse.ca/,200
2010,Finalist,,Design Observer Group,,Design Observer,http://designobserver.com,verified
2010,Finalist,,Philly,,Justice Delayed,http://www.philly.com/philly/news/special_packages/79211302.html,200
2010,Finalist,,El Pais,,,http://elpais.com/,verified
2010,Finalist,,Facts and the Future,,I-81: Fear,http://www.roanoke.com/multimedia/81/,200
2010,Finalist,,Florida Today,,The Flame Trench space blog,http://www.floridatoday.com/section/SPACE,200
2010,Finalist,,Forward.com,,The Sisterhood,http://blogs.forward.com/sisterhood-blog/,verified
2010,Finalist,,G1,,,http://g1.globo.com/,verified
2010,Finalist,,Gotham Gazette,,,http://www.gothamgazette.com/,200
2010,Finalist,,Knoxnews.com,,Death on Chipman Street,http://www.knoxnews.com/videos/detail/chipman-murders-channon-christian-chris-newsom/.com,301
2010,Finalist,,AOL News,,Life After Death,http://www.aolnews.com/team/emily-troutman/,200
2010,Finalist,,MediaStorm,,Take Care,http://www.mediastorm.com/training/take-care,301
2010,Finalist,,Minnesota Public Radio,,Explaining Instant Run-off Voting,http://minnesota.publicradio.org/display/web/2009/10/22/how-instant-run-off-voting-works/,timeout
2010,Finalist,,Mother Jones,,Kevin Drum,http://motherjones.com/kevin-drum,verified
2010,Finalist,,Mother Jones,,,http://motherjones.com/,verified
2010,Finalist,,New York Magazine,,Nymag.com,http://nymag.com/,200
2010,Finalist,,New York Times,,Haiti Earthquake Coverage,http://www.nytimes.com/2010/01/13/world/americas/13haiti.html,200
2010,Finalist,,New York Times,,,http://www.nytimes.com/,200
2010,Finalist,,News21,,Powering a Nation,http://unc.news21.com/,200
2010,Finalist,,NPR,,Brain Wars: How the Military is Failing the Wounded,http://www.npr.org/series/127402851/brain-wars-how-the-military-is-failing-its-wounded,200
2010,Finalist,,NPR,,API,http://www.npr.org/blogs/inside/2010/04/12/125882632/api-usage-and-metrics,200
2010,Finalist,,NPR,,Grand Trunk Road,http://www.npr.org/templates/story/story.php?storyId=126395475,200
2010,Finalist,,NPR,,Krulwich on Science,http://www.npr.org/templates/story/story.php?storyId=125322033,200
2010,Finalist,,NPR,,NPR Music,http://www.npr.org/music/,200
2010,Finalist,,NPR,,,http://www.npr.org/,200
2010,Finalist,,NPR,ProPublica,Traumatic Brain Injury – The Battle For Care,http://www.npr.org/blogs/pictureshow/2010/06/10/127749235/tbi,200
2010,Finalist,,Politics Daily,,Jill Lawrence,http://www.politicsdaily.com/bloggers/jill-lawrence/,200
2010,Finalist,,ProPublica,,,http://www.propublica.org/,200
2010,Finalist,,Radio Free Europe,Radio Liberty,Persian Letters,http://www.rferl.org/archive/Persian_Letters/latest/2098/2098.html,200
2010,Finalist,,Reuters,,Surviving the Tsunami – Stories of Hope,http://tsunami.trust.org/,200
2010,Finalist,,Salon,,Salon.com,http://www.salon.com/,200
2010,Finalist,,Associated Press,,AP Stylebook Application,http://hosted.ap.org/specials/interactives/_vidgraphics/apstylebook/index.html,verified
2010,Finalist,,St. Louis Beacon,,,https://www.stlbeacon.org/#!/,200
2010,Finalist,,Syracuse University S.I. Newhouse School of Public Communications,,SyracuseDiners.com,http://www.syracusediners.com/site/,200
2010,Finalist,,Syracuse University S.I. Newhouse School of Public Communications,,The Fall Workshop,http://thefallworkshop.com/skaneateles-new-york-2009/stories/colors-brad-horn-skaneateles-ny.html,200
2010,Finalist,,Center for Public Integrity,,Sexual Assault on Campus: A Frustrating Search for Justice,http://www.publicintegrity.org/investigations/campus_assault/,200
2010,Finalist,,Center for Public Integrity,,Disaster in the Gulf,http://www.iwatchnews.org/environment/pollution/disaster-gulf,301
2010,Finalist,,Dallas Morning News,,Choosing Thomas,http://www.dallasnews.com/choosingthomas,200
2010,Finalist,,Denver Post,,American Soldier,http://photos.denverpost.com/photoprojects/specialprojects/ianfisher/index.html,200
2010,Finalist,,Found,,Haiti: The Missing,http://haiticrisis.cnn.com/,verified
2010,Finalist,,Huffington Post,,Tapped Out: How an Unpaid Water Bill Cost a Baltimore Woman Her Home,http://huffpostfund.org/stories/pages/video-tapped-out-how-unpaid-water-bill-cost-baltimore-woman-her-home,timeout
2010,Finalist,,Las Vegas Sun,,Do No Harm,http://www.lasvegassun.com/hospital-care/,301
2010,Finalist,,Las Vegas Sun,,Do No Harm,http://www.lasvegassun.com/hospital-care/,301
2010,Finalist,,Las Vegas Sun,,Bottoming Out,http://www.lasvegassun.com/gambling-addiction/,301
2010,Finalist,,Las Vegas Sun,,Bottoming Out,http://www.lasvegassun.com/gambling-addiction/,301
2010,Finalist,,Los Angeles Times,,Westside Debate,http://projects.latimes.com/mapping-la/debates/westside/,200
2010,Finalist,,Los Angeles Times,,Toyota: Road to Recall,http://projects.latimes.com/toyota/,200
2010,Finalist,,Oklahoman,,May 10 Tornados,http://newsok.com/ongoing/may-10-tornadoes,302
2010,Finalist,,Seattle Times,,Four Police Officers Slain,http://seattletimes.nwsource.com/flatpages/specialreports/lakewoodslayings.html,200
2010,Finalist,,Texas Tribune,,Data Apps,http://www.texastribune.org/library/data/,200
2010,Finalist,,TIME,,Sudan Stories,"http://www.time.com/time/video/player/0,32068,45378815001_1931109,00.html",200
2010,Finalist,,Truthdig,,Chris Hedges,http://www.truthdig.com/chris_hedges,200
2010,Finalist,,University of North Carolina,,Living Galapagos,http://www.livinggalapagos.org/,301
2010,Finalist,,USA TODAY,,Vancouver Olympics,http://www.usatoday.com/sports/olympics/vancouver/default.htm,200
2010,Finalist,,USA TODAY,,USATODAY for iPad,http://itunes.apple.com/us/app/usa-today-for-ipad/id364257176?mt=8,verified
2010,Finalist,,Vancouver Sun,,Vanishing Point: A five-part investigative series,http://www.vancouversun.com/news/vanished/index1.html,200
2010,Finalist,,voiceofsandiego.org,,Out of Reach,http://www.voiceofsandiego.org/voice_special_reports/county/,200
2010,Finalist,,voiceofsandiego.org,,,http://www.voiceofsandiego.org/,200
2010,Finalist,,Washington Post,,Scene In Video Series,http://www.washingtonpost.com/wp-srv/special/artsandliving/scene-in/index.html?order=chronological&episode=5,200
2010,Finalist,,Western Kentucky University Fleischaker-Greene Scholars,,Farm to Fork: Investigating Agriculture,http://fgscholars.com/farmtofork/,timeout
2010,Finalist,,Yahoo!,,Local Foods,http://tw.lifestyle.yahoo.com/,200
2010,Winner,General Excellence in Online Journalism Micro Site,California Watch,Center for Investigative Reporting,,http://www.californiawatch.org/,200
2010,Winner,Online Commentary/Blogging Small Site,Caring.com,,Dad Has Dementia,http://www.caring.com/blogs/dad-has-dementia/dad-dementia-becoming-caregiver,200
2010,Winner,Specialty Site Journalism Affiliated,CHOW.com,,,http://www.chow.com/,200
2010,Winner,Breaking News Large Site,CNN,,Haiti Earthquake,http://www.cnn.com/2010/WORLD/americas/01/12/haiti.earthquake/,200
2010,Winner,Online Topical Reporting/Blogging Large Site,CNN,,Technology,http://www.cnn.com/2010/TECH/innovation/06/04/foursquare.dennis.crowley/index.html,200
2010,Winner,Online Commentary/Blogging Large Site,ESPN,,Howard Bryant,http://sports.espn.go.com/espn/commentary/news/story?page=bryant/091223,200
2010,Winner,Rich Jaroslovsky Award,Kinsey Wilson,,,,#N/A
2010,Winner,General Excellence in Online Journalism (Non-English) Large Site,Lanacion.com,,,http://www.lanacion.com.ar/,301
2010,Winner,Online Topical Reporting/Blogging Medium Site,Mother Jones,,Team Coverage of BP Oil Spill,http://motherjones.com/environment/2010/05/oil-spill-bp-grand-isle-beach,verified
2010,Winner,General Excellence in Online Journalism Large Site,MSNBC,,,http://www.msnbc.msn.com/,200
2010,Winner,Online Video Journalism Student,University of Miami School of Communication,,My Story,http://mdg.glocalstories.org/,verified
2010,Winner,Multimedia Feature Presentation Small Site,National Film Board of Canada,,This Land,http://thisland.nfb.ca/,200
2010,Winner,Gannett Foundation Award for Innovative Investigative Journalism Large Site,New York Times,,Toxic Waters,http://projects.nytimes.com/toxic-waters,200
2010,Winner,Multimedia Feature Presentation Large Site,New York Times,,Held by the Taliban,http://projects.nytimes.com/held-by-the-taliban,200
2010,Winner,Outstanding Use of Digital Technologies Professional,New York Times,,Oil Spill Tracker,http://www.nytimes.com/interactive/2010/05/01/us/20100501-oil-spill-tracker.html,verified
